business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,plus_code.compound_code,plus_code.global_code,query_id,input_query_url,input_type,input_result_page,input_timestamp,input_location_lat,input_location_lon,input_radius_m,input_file,opening_hours.open_now,permanently_closed,price_level,duplicated_place
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Clayton Car Co,"list(height = 3024, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/102199958797999331620\"">M Berger</a>"", photo_reference = ""AfLeUgNvuXEG-yrVuth7My0t63wPOlhC6p2YBQoKe8LC1GFMD8bHdhd-JMZ_ulWrgcg1-lbYFv5jLSQ8CAxvPcDhMEOZWQpuZieJaC-m7FesBROqNtE2dsNqKoMB7XTWdxx-bFMhbulh0FXGEGizTWQSSUzq7pu4oHWNEyrr99R43pr3-aT2"", width = 4032)",ChIJczvnrQ1bYogRc3fGZl91FXI,4.6,ChIJczvnrQ1bYogRc3fGZl91FXI,GOOGLE,"car_dealer, store, point_of_interest, establishment",5,"8990 Alabama 53, Ardmore",34.9335,-86.7739,34.9348,-86.7726,34.9321,-86.7753,"W6MG+9F Ardmore, AL, USA",866MW6MG+9F,b796689b-962b-4ca4-8eae-05b8bc65e439,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,1,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0001.json,FALSE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Knight Automotive,"list(height = 3024, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/104628910670301391856\"">Tim knight</a>"", photo_reference = ""AfLeUgNrBSBcFFE6TDNUZPqyzi8ekvrSlmVqtz_hGyErt6P3wQOhiMb0IaPcw18ZHZGk-PPUwoInxWgH-uo6O2E3_dcOGsw0lWgJLRGd7_vTqr5GIno_V5LlplkweO3xFBMhBJvyB2_FnEVLq9lZupxiJ2MUYrIIFCZ36zzw9LHoW267YG3S"", width = 4032)",ChIJA70dOq9cYogRMd908JYniWs,4.6,ChIJA70dOq9cYogRMd908JYniWs,GOOGLE,"car_dealer, store, point_of_interest, establishment",11,"7904 Alabama 53, Toney",34.9011,-86.7501,34.9025,-86.7488,34.8998,-86.7515,"W62X+CX Toney, AL, USA",866MW62X+CX,b796689b-962b-4ca4-8eae-05b8bc65e439,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,1,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0001.json,FALSE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,We Finance Auto Sales LLC,"list(height = 2340, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/101397237459516443452\"">William Wolf</a>"", photo_reference = ""AfLeUgOPlMpXIb5-TykdIA8zSEyfNEXyfxLmQnbC22Uv7gwmI2_NqHO1eYJLrbxaRMGLTyhYYt2G5oNpi-T4uiZ6Rqg_2UBmOsRtW9xmx86CE62NLL7A2flR0vpOECfB6ThKMFSamC8RiCr51SDcx9ZzDZ_TjmqEDLEJBK93ilnxzrpSYqhH"", width = 4160)",ChIJafOeDZg4YogRZxPTLK9O6TM,2.7,ChIJafOeDZg4YogRZxPTLK9O6TM,GOOGLE,"car_dealer, store, point_of_interest, establishment",49,"14006 U.S. 231, Hazel Green",34.9251,-86.5714,34.9265,-86.5703,34.9238,-86.573,"WCGH+3C Hazel Green, AL, USA",866MWCGH+3C,b796689b-962b-4ca4-8eae-05b8bc65e439,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,1,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0001.json,FALSE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Ardmore Auto Sales,"list(height = 612, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/115872064762388297710\"">Ardmore Auto Sales</a>"", photo_reference = ""AfLeUgNEJ8dBxq7zeNppy4d0QplfCOL1B81FYjGgulOGe7gAPOlDqt2INayydDwwmv-ou9uzw0V_7GclAvwGy-DRSg4cSA6i-KwmWwRzfHbzzBBihjIc2JYkaendJetTifdUpA2VqxMw8JQFBm2cChL3TZGGYiJKp-tDqcVOWSFMg4VTwRyA"", width = 828)",ChIJ3SVmXcNZYogRKzb07SxkBCU,4.4,ChIJ3SVmXcNZYogRKzb07SxkBCU,GOOGLE,"car_dealer, store, point_of_interest, establishment",25,"28046 Main Street, Ardmore",34.9913,-86.8197,34.9927,-86.8182,34.99,-86.8209,"X5RJ+G4 Ardmore, AL, USA",866MX5RJ+G4,b796689b-962b-4ca4-8eae-05b8bc65e439,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,1,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0001.json,FALSE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,PROMINENCE MOTORS LLC,list(),ChIJ6btm4mw4YogRYNhmmh8jkyo,,ChIJ6btm4mw4YogRYNhmmh8jkyo,GOOGLE,"car_dealer, store, point_of_interest, establishment",,United States,34.9666,-86.5678,34.9679,-86.5667,34.9652,-86.5694,"XC8J+JV Hazel Green, AL, USA",866MXC8J+JV,b796689b-962b-4ca4-8eae-05b8bc65e439,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,1,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0001.json,,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Jeneraal used Auto sale,list(),ChIJs7c7YAc5YogRfoRKokEYwio,,ChIJs7c7YAc5YogRfoRKokEYwio,GOOGLE,"car_dealer, store, point_of_interest, establishment",,"12687 Hwy 231 431 N, Hazel Green",34.9323,-86.572,34.9336,-86.5707,34.9309,-86.5734,"WCJH+W5 Hazel Green, AL, USA",866MWCJH+W5,b796689b-962b-4ca4-8eae-05b8bc65e439,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,1,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0001.json,TRUE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Wallace Auto LLC,list(),ChIJl-sDuAU5YogRMpkMwVlHwps,,ChIJl-sDuAU5YogRMpkMwVlHwps,GOOGLE,"car_dealer, store, point_of_interest, establishment",,"14200 U.S. 231, Hazel Green",34.9319,-86.5715,34.9332,-86.5703,34.9305,-86.573,"WCJH+P9 Hazel Green, AL, USA",866MWCJH+P9,b796689b-962b-4ca4-8eae-05b8bc65e439,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,1,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0001.json,FALSE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Eagle Pass Auto Sale,"list(height = 1280, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/107017708176000131543\"">Alex Gómez</a>"", photo_reference = ""AfLeUgPuJMpxI_F9sb6znsas0psAikLK388TDVPRDLy0zaBFYPlhaAKNEjwOwyWFTI7bm9Fzdmy8U5She1t-QQcT31TBvDUQYEl7kKSGY9G-R4VETYOFrYi-AU0DShf5xYdGWQGO4IzY5w9Syt2tQvKWhIH5LEqaHey3f8r4KfjGsSjWS-R5"", width = 720)",ChIJGcQOZpo4YogR-tVEFFYmlEE,3.7,ChIJGcQOZpo4YogR-tVEFFYmlEE,GOOGLE,"car_dealer, store, point_of_interest, establishment",15,"110 Joe Quick Road, Hazel Green",34.932,-86.5709,34.9334,-86.5696,34.9307,-86.5723,"WCJH+QJ Hazel Green, AL, USA",866MWCJH+QJ,b796689b-962b-4ca4-8eae-05b8bc65e439,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,1,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0001.json,FALSE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Richardson Wholesale,"list(height = 3024, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/104841536272744799820\"">Dayna Martz</a>"", photo_reference = ""AfLeUgPIwIlrP8oVQN_Jf66tCIgpDhbs-DUmGfPBoJ5hNSrdUtfyzIbASDHcGksngWOs1qdOTuROGCClmCgy1Mi9AYB0n672_3bpjzb-LfnQ6YGaeZphFiFrJSYYnyUrw69pW_FAKjkEwlQtXfbT_hyP-FOM2LzWxHaEEFIINIiI1I1UXN7x"", width = 4032)",ChIJT26W0uM3YogRe6HiJK6hehA,4.5,ChIJT26W0uM3YogRe6HiJK6hehA,GOOGLE,"car_dealer, store, point_of_interest, establishment",32,"3243 Huntsville Highway, Fayetteville",35.0066,-86.578,35.008,-86.5763,35.0053,-86.579,"2C4C+MR Fayetteville, TN, USA",867M2C4C+MR,b796689b-962b-4ca4-8eae-05b8bc65e439,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,1,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0001.json,FALSE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,JIREH AUTOS LLC,"list(height = 3024, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/103630217395678325268\"">JIREH AUTOS LLC</a>"", photo_reference = ""AfLeUgNcF3UB4xYXBecq-hdSq8xCx5VSp4mcmx_pPtgVsfUHJwYMmkFgZUXwtLY7sLTn6vEZe_PtoILAKiWJ1J9FkqTyf7UEvPOuMHXRgW9q2ZTfYYwQSC3FNkfpUDN1xQja0bshBbaXetwN1foWS9upPSuCGOwZcRefKLdj8hSlY7wWCjf4"", width = 4032)",ChIJwaB2E5k5YogReBGfrNyX1No,4.6,ChIJwaB2E5k5YogReBGfrNyX1No,GOOGLE,"car_dealer, store, point_of_interest, establishment",9,"14017 U.S. 231, Hazel Green",34.9254,-86.5725,34.9268,-86.5708,34.9241,-86.5735,"WCGG+5X Hazel Green, AL, USA",866MWCGG+5X,b796689b-962b-4ca4-8eae-05b8bc65e439,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,1,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0001.json,FALSE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Five T Auto Sales,"list(height = 3024, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/117279961762143001949\"">olatoye Ogunfowokan</a>"", photo_reference = ""AfLeUgMVmAAjypEscLfAT_gqgp1u9cPakTTMrDQ17Ib_Xcm_aFrZ4tR0mVTOV3Qg23tM2dF_1ecArUlr7B8LwnKe4CGJrhdoD83YvN08O0NrLoU4eY2q9GvQEBV77ajOzAEmVu0fZ9GiX4HvsEJc2T5BLJ4qFc9TojuvORr65dhg03URbpi5"", width = 4032)",ChIJTe1kZJg4YogRzExnt9NfKBQ,4.7,ChIJTe1kZJg4YogRzExnt9NfKBQ,GOOGLE,"car_dealer, store, point_of_interest, establishment",141,"14023 Hwy 231/431, Hazel Green",34.9258,-86.5723,34.9272,-86.5709,34.9245,-86.5736,"WCGH+83 Hazel Green, AL, USA",866MWCGH+83,b796689b-962b-4ca4-8eae-05b8bc65e439,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,1,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0001.json,FALSE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Ride with Pride Auto Sales,"list(height = 648, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/109956326961694186886\"">Ride with Pride Auto Sales</a>"", photo_reference = ""AfLeUgO_LnKv10UlSQVKXRDBnlBWZOtMBOmbvi7w98J17DahTHXUVNYRg4bkYJdE2YgO77SZFwZt0okEspgmcPIYuwBvcUugYqVD61j6LyINgMjWZZR2DGzxwuhb_7J9k9t0RaMT1GRE9H_71kr6o479vaw9ikwUhNM-1_cChc85qx3uekJ4"", width = 1152)",ChIJgwIjSPdtYogRjBvcRYBTE1A,4.2,ChIJgwIjSPdtYogRjBvcRYBTE1A,GOOGLE,"car_dealer, store, point_of_interest, establishment",31,"14006 U.S. 231, Hazel Green",34.9252,-86.5714,34.9265,-86.5703,34.9238,-86.573,"WCGH+3C Hazel Green, AL, USA",866MWCGH+3C,b796689b-962b-4ca4-8eae-05b8bc65e439,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,1,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0001.json,FALSE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,G & S Auto Sales,"list(height = 3264, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/112191400593036504334\"">American Marketing &amp; Publishing</a>"", photo_reference = ""AfLeUgML9jR0ZjYY3j_8mDyQWvA7x4ONWPmjzb3RrNZXP0bbE5D9WZa9Fl7GU5sFhsRSNvto9qyS4TnBQuCZ60IqwTGO01FKN_bTEdffKBInWKDy8wE-fzh0hopeym9P6eFaQzhMlD2V6XERBiPU8YTKNwLyZQiz2GJfxDHIaHPAzJCKHSHY"", width = 4928)",ChIJMXwEAd5ZYogRsnr9c_r-mkY,4.5,ChIJMXwEAd5ZYogRsnr9c_r-mkY,GOOGLE,"car_dealer, store, point_of_interest, establishment",62,"26761 Main Street, Ardmore",34.9922,-86.8423,34.9935,-86.841,34.9908,-86.8437,"X5R5+V3 Ardmore, TN, USA",866MX5R5+V3,b8df3694-2fca-4215-affe-f7bcce28739c,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,2,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0002.json,FALSE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Bentley Used Car Sales,"list(height = 4032, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/101055407821094274275\"">Angel Cagle</a>"", photo_reference = ""AfLeUgPyHjF3P9ACn-f6wrJHzrKvgsnF3SvNiOIczmg5Tk60JbE99QeiEfAw6ATlKhFpKlch1jseUwsXKE2aORUmUSG6O2Pw5UxBF7hFuyrOBt7XkkKIX2vNTxzlwh4DC2l5V7zDRJc7DQlr0tUmf2fvO0A9FoqySIw6HpAauCobzJke2r_V"", width = 3024)",ChIJuUrAfKo5YogROuByvzwwbfs,3.9,ChIJuUrAfKo5YogROuByvzwwbfs,GOOGLE,"car_dealer, store, point_of_interest, establishment",28,"13369 Hwy 231/431 N, Hazel Green",34.9037,-86.5721,34.9051,-86.5706,34.9024,-86.5733,"WC3H+F5 Hazel Green, AL, USA",866MWC3H+F5,b8df3694-2fca-4215-affe-f7bcce28739c,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,2,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0002.json,FALSE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Daly imports,list(),ChIJNdmtsTpdYogREwWp7cwzl8Q,2.3,ChIJNdmtsTpdYogREwWp7cwzl8Q,GOOGLE,"car_dealer, store, point_of_interest, establishment",8,"4179 Old Railroad Bed Road, Harvest",34.8518,-86.7525,34.8532,-86.7511,34.8505,-86.7538,"V62X+P2 Harvest, AL, USA",866MV62X+P2,b8df3694-2fca-4215-affe-f7bcce28739c,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,2,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0002.json,FALSE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,BMB Auto LLC,"list(height = 3024, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/100059603735457034180\"">Katie Williams</a>"", photo_reference = ""AfLeUgPM0pmzIvJF-q5U805JbBQ7ts1G2X1DZK6sV2a-BWajBxXw9weLjr7SHXlTeqPzCFRNszdTWEH9s-Se7DzzE95mH3oxxzKwmahrmqoInvNoEVxSVdSd62XUotdnY0hUFQhmyFDsLd95rs3B6V4RlviB3ZhoUWwJG2sj_k8hX67c10ka"", width = 4032)",ChIJeW9rfElZYogRHh1NI8fm1xc,4.7,ChIJeW9rfElZYogRHh1NI8fm1xc,GOOGLE,"car_dealer, store, point_of_interest, establishment",18,"27108 Main Street, Ardmore",34.9915,-86.8363,34.9931,-86.835,34.9904,-86.8377,"X5R7+JF Ardmore, AL, USA",866MX5R7+JF,b8df3694-2fca-4215-affe-f7bcce28739c,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,2,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0002.json,,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,H & M Auto,list(),ChIJGRuK5_JCYogR6fMv6D2rdBk,,ChIJGRuK5_JCYogR6fMv6D2rdBk,GOOGLE,"car_dealer, store, point_of_interest, establishment",,"5721 Alabama 53, Harvest",34.8415,-86.7095,34.843,-86.7079,34.8403,-86.7106,"R7RR+J6 Harvest, AL, USA",866MR7RR+J6,b8df3694-2fca-4215-affe-f7bcce28739c,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,2,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0002.json,,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,CJ'S Used Auto Sales,"list(height = 613, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/116829536141409071487\"">CJ&#39;S Used Auto Sales</a>"", photo_reference = ""AfLeUgPrYSBm1y4UGa7La_rJao_hUWYWlkeOtZq51gxuwMttmZgmurhERKcDhaX5NH4Lf4tcwo61A7JZ3DzW2mbEAgKIpAXM4E0_c_T4py0lVveD7qVni-Y-PjXCQ5LM-UxQQhkuGdpqjdZpe_DNT2ZZVXjE9GoeGCjSF-4IDcQCZ34RaYgz"", width = 1176)",ChIJmYuWa19ZYogRFlKSw8eTJK4,,ChIJmYuWa19ZYogRFlKSw8eTJK4,GOOGLE,"car_dealer, store, point_of_interest, establishment",,"26882 Main Street, Ardmore",34.9917,-86.8402,34.9932,-86.8389,34.9905,-86.8416,"X5R5+MW Ardmore, AL, USA",866MX5R5+MW,b8df3694-2fca-4215-affe-f7bcce28739c,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,2,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0002.json,FALSE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Rolling Museums,"list(height = 3024, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/103360143550549448631\"">Rolling Museums</a>"", photo_reference = ""AfLeUgNpbx33EcGJZ_gj2KTio-jJY-QZRJhDRVkfEkDfjcqGrW37ID7yCIotEPdOT0vwqRXvcH3ZItzSpdhi0wgGetSdQyoRmLVQqu1qBYUT26qG8YPWZSA_8_SFrlXkDKxQcYtcu2aEBl9BGevpw6_NLMbvBiP0znfV7f8zaG3Via76lhv9"", width = 4032)",ChIJ7dd66SpDYogRjX_zW0oluDk,4.8,ChIJ7dd66SpDYogRjX_zW0oluDk,GOOGLE,"car_dealer, store, point_of_interest, establishment",20,"5565 Alabama 53, Harvest",34.8375,-86.7069,34.8387,-86.7056,34.836,-86.7083,"R7PV+X6 Harvest, AL, USA",866MR7PV+X6,b8df3694-2fca-4215-affe-f7bcce28739c,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=car_dealer&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",car_dealer,2,2023-01-30 22:53:14,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-car_dealer-0002.json,FALSE,,,FALSE
